1013 -136.07 -141.406 -139.998 -0.841 1.804 2.014
1014 -134.857 -141.891 -140.201 -0.612 2.704 1.988
1015 -133.649 -142.544 -140.346 -0.293 3.518 1.94
1016 -132.582 -143.433 -140.531 0.401 4.004 1.781
1017 -131.603 -144.528 -140.638 1.164 4.304 1.546
1018 -130.65 -145.502 -140.413 1.883 4.201 1.086
1019 -129.792 -146.341 -139.919 2.534 3.81 0.725
1020 -128.986 -146.652 -139.275 2.814 3.212 0.46
1021 -128.203 -146.658 -138.402 2.809 2.562 0.243
1022 -127.215 -146.192 -137.342 2.671 1.948 -0.033
1023 -126.397 -145.594 -136.568 2.226 1.293 -0.367
1024 -125.746 -145.133 -136.327 1.801 0.75 -0.634
1025 -125.335 -144.703 -136.249 1.306 0.166 -1.086
1026 -125.407 -144.957 -136.833 0.638 -0.389 -1.625
1027 -125.803 -145.307 -137.662 -0.023 -0.876 -2.256
1028 -126.752 -146.415 -139.229 -0.696 -1.231 -2.92
1029 -128.014 -147.692 -140.798 -1.364 -1.489 -3.807
1030 -129.501 -148.872 -142.599 -1.71 -1.471 -4.569
1031 -130.946 -149.408 -143.816 -1.753 -1.293 -5.202
1032 -132.583 -149.438 -144.723 -1.458 -0.927 -5.505
1033 -133.831 -148.63 -144.772 -0.842 -0.467 -5.508
1034 -134.811 -147.187 -144.07 0.115 0.048 -5.136
1035 -135.381 -145.205 -142.739 1.097 0.59 -4.483
1036 -135.637 -143.023 -141.256 2.091 0.942 -3.595
1037 -135.899 -141.105 -139.998 2.963 1.231 -2.683
1038 -135.808 -139.405 -138.902 3.527 1.37 -1.718
1039 -135.764 -138.15 -137.982 3.88 1.396 -0.896
1040 -135.96 -137.53 -137.593 4.053 1.34 -0.137
1041 -136.451 -137.643 -137.718 3.947 1.177 0.508
1042 -136.916 -137.968 -137.755 3.659 0.973 1.14
1043 -137.825 -138.478 -138.043 3.12 0.683 1.717
1044 -138.836 -139.023 -138.433 2.476 0.275 2.105
1045 -139.879 -139.583 -138.743 1.821 -0.088 2.325
1046 -141.006 -139.895 -138.595 1.093 -0.496 2.331
1047 -142.212 -139.933 -138.158 0.342 -0.873 2.059
1048 -143.044 -139.663 -137.181 -0.278 -1.259 1.602
1049 -143.647 -139.304 -135.903 -0.59 -1.578 1.032
1050 -143.972 -138.96 -134.574 -0.706 -1.662 0.512
1051 -144.283 -138.57 -133.453 -0.675 -1.626 0.096
1052 -144.864 -138.457 -133.351 -0.51 -1.532 -0.224
1053 -145.187 -138.528 -133.732 -0.031 -1.287 -0.422
1054 -145.289 -138.787 -134.616 0.501 -1.015 -0.478
1055 -145.54 -139.347 -135.934 1.201 -0.769 -0.403
1056 -145.659 -139.983 -137.278 1.945 -0.577 -0.206
1057 -145.337 -140.425 -138.267 2.521 -0.282 0.119
1058 -144.555 -140.606 -138.543 2.968 -0.047 0.579
1059 -143.394 -140.471 -138.522 3.263 0.117 0.962
1060 -142.176 -140.319 -138.517 3.401 0.197 1.336
1061 -140.681 -139.879 -138.583 3.211 0.151 1.521
1062 -139.583 -139.598 -138.898 2.741 0.068 1.737
1063 -138.891 -139.424 -139.355 2.035 -0.134 1.87
1064 -138.626 -139.362 -139.62 1.098 -0.422 1.944
1065 -138.725 -139.307 -139.786 0.07 -0.625 1.895
1066 -139.544 -139.371 -139.752 -0.986 -0.819 1.803
1067 -140.63 -139.562 -139.381 -1.896 -0.824 1.842
1068 -141.964 -139.752 -139.127 -2.571 -0.715 1.773
1069 -142.87 -139.74 -138.741 -2.972 -0.4 1.883
1070 -143.535 -139.652 -138.984 -3.172 0.074 1.946
1071 -143.661 -139.67 -139.663 -3.157 0.694 2.275
1072 -143.275 -139.43 -140.734 -3.088 1.434 2.717
1073 -142.395 -139.075 -142.165 -2.816 2.231 3.412
1074 -141.224 -138.528 -143.389 -2.429 3.011 4.069
1075 -139.976 -137.765 -144.251 -2.062 3.795 4.728
1076 -138.637 -136.867 -144.488 -1.865 4.556 5.128
1077 -137.588 -136.167 -144.381 -1.66 5.124 5.432
1078 -136.669 -135.427 -143.608 -1.681 5.355 5.538
1079 -135.899 -134.812 -142.773 -1.807 5.32 5.393
1080 -135.274 -134.436 -141.976 -1.955 4.802 4.943
1081 -134.943 -134.282 -141.498 -2.09 3.898 4.288
1082 -134.678 -134.47 -141.382 -2.094 2.552 3.456
1083 -134.556 -134.894 -141.374 -2.049 1.088 2.601
1084 -134.557 -135.511 -141.637 -1.962 -0.519 1.63
1085 -134.662 -136.312 -142.018 -1.689 -2.234 0.526
1086 -134.811 -137.326 -142.251 -1.571 -3.804 -0.515
1087 -134.878 -138.401 -142.436 -1.336 -5.157 -1.484
1088 -134.665 -139.438 -142.42 -1.118 -6.156 -2.239
1089 -134.147 -140.395 -142.16 -0.922 -6.769 -2.857
1090 -133.495 -141.114 -141.351 -0.733 -6.992 -3.218
1091 -132.877 -141.861 -140.511 -0.382 -6.881 -3.419
1092 -132.202 -142.352 -139.805 -0.075 -6.354 -3.498
1093 -131.763 -143.023 -139.047 0.42 -5.45 -3.589
1094 -131.788 -143.752 -138.58 0.962 -4.295 -3.697
1095 -132.179 -144.657 -138.181 1.479 -3.166 -3.78
1096 -133.044 -145.402 -138.18 1.959 -1.932 -3.961
1097 -134.348 -146.175 -138.7 2.311 -0.8 -4.117
1098 -135.354 -146.551 -139.344 2.519 0.253 -4.273
1099 -136.141 -146.736 -140.183 2.53 1.022 -4.226
1100 -136.467 -146.627 -141.164 2.405 1.518 -4.09
1101 -136.596 -146.592 -142.148 2.269 1.719 -3.854
1102 -136.31 -146.188 -142.72 2.163 1.554 -3.482
1103 -136.021 -146.075 -142.81 2.167 1.074 -2.96
1104 -135.506 -145.995 -142.358 2.49 0.365 -2.175
1105 -134.948 -145.902 -141.413 2.854 -0.422 -1.312
1106 -134.572 -145.702 -140.161 3.186 -1.43 -0.462
1107 -134.186 -145.336 -138.622 3.571 -2.293 0.358
1108 -133.882 -144.514 -137.056 3.775 -3.045 1.026
1109 -133.737 -143.774 -135.634 3.936 -3.399 1.612
1110 -134.098 -142.829 -134.319 3.91 -3.499 2.05
1111 -134.562 -141.763 -133.115 3.901 -3.308 2.401
1112 -135.404 -140.992 -132.177 3.878 -2.922 2.653
1113 -136.756 -140.461 -131.534 3.975 -2.367 2.909
1114 -138.354 -140.228 -131.2 4.22 -1.743 3.103
1115 -140.052 -139.891 -130.821 4.323 -1.149 3.226
1116 -141.612 -139.613 -130.621 4.474 -0.61 3.353
1117 -142.987 -139.136 -130.579 4.643 -0.078 3.36
1118 -143.853 -138.51 -130.36 4.605 0.262 3.335
1119 -144.2 -137.594 -130.127 4.528 0.531 3.126
1120 -144.076 -136.679 -129.837 4.277 0.792 2.733
1121 -143.81 -135.971 -129.713 3.939 0.909 2.107
1122 -143.345 -135.571 -129.704 3.783 1.17 1.345
1123 -142.733 -135.722 -129.817 3.651 1.398 0.432
1124 -142.505 -136.22 -130.048 3.674 1.673 -0.668
1125 -141.975 -137.074 -130.171 3.738 2.013 -1.737
1126 -141.547 -138.074 -130.338 3.89 2.281 -2.73
1127 -141.138 -139.244 -130.701 3.965 2.641 -3.582
1128 -140.668 -140.505 -131.02 3.891 3.014 -4.103
1129 -140.11 -141.594 -131.43 3.655 3.4 -4.33
1130 -139.229 -142.304 -132.036 3.074 3.59 -4.285
1131 -138.193 -142.739 -132.696 2.27 3.706 -4.025
1132 -137.049 -142.963 -133.664 1.248 3.868 -3.528
1133 -135.836 -142.782 -134.987 0.239 3.887 -2.873
1134 -134.398 -142.308 -136.168 -0.595 3.814 -2.243
1135 -132.999 -141.847 -137.13 -1.046 3.638 -1.651
1136 -131.725 -141.338 -137.67 -1.11 3.162 -1.158
1137 -130.676 -140.85 -137.478 -0.891 2.706 -0.714
1138 -130.029 -140.625 -137.17 -0.461 2.143 -0.127
1139 -129.993 -140.668 -136.511 -0.006 1.548 0.405
1140 -130.03 -140.917 -135.963 0.483 0.899 1.107
1141 -130.614 -141.577 -135.811 0.847 0.409 1.793
1142 -131.465 -142.519 -136.214 0.883 0.089 2.661
1143 -132.277 -143.562 -136.984 0.68 -0.063 3.447
1144 -132.938 -144.533 -137.932 0.436 -0.128 4.057
1145 -133.361 -145.294 -139.059 0.224 -0.119 4.507
1146 -133.353 -145.332 -140.074 0.139 -0.043 4.648
1147 -133.056 -144.765 -140.637 0.092 0.055 4.662
1148 -132.288 -143.578 -140.775 0.239 0.17 4.536
1149 -131.48 -142.367 -140.485 -0.016 0.203 4.389
1150 -130.78 -141.315 -139.974 -0.62 0.301 4.283
1151 -130.307 -140.645 -139.52 -1.517 0.164 4.219
1152 -130.593 -140.52 -139.217 -2.679 0.057 4.227
1153 -131.447 -140.831 -139.225 -3.826 -0.212 4.073
1154 -132.967 -141.428 -139.531 -4.85 -0.44 3.91
1155 -134.903 -142.213 -140.143 -5.769 -0.489 3.433
1156 -136.861 -142.785 -140.817 -6.385 -0.389 2.76
1157 -138.362 -142.89 -141.241 -6.631 -0.099 1.992
1158 -139.236 -142.524 -141.361 -6.491 0.377 1.046
1159 -139.534 -141.867 -141.068 -6.064 0.948 0.109
1160 -139.722 -140.898 -140.266 -5.486 1.729 -0.762
1161 -139.972 -140.04 -139.415 -5.045 2.597 -1.431
1162 -140.668 -139.498 -138.467 -4.565 3.411 -2.099
1163 -141.701 -139.349 -137.718 -4.249 4.092 -2.792
1164 -142.885 -139.661 -137.378 -3.99 4.613 -3.388
1165 -144.126 -140.644 -137.475 -3.794 5.071 -3.828
1166 -144.966 -141.761 -138.065 -3.715 5.238 -4.341
1167 -145.268 -143.181 -138.626 -3.762 5.122 -4.693
1168 -145.129 -144.51 -139.431 -3.652 4.883 -5.025
1169 -144.503 -145.668 -139.898 -3.621 4.374 -5.247
1170 -143.366 -146.588 -140.223 -3.331 3.688 -5.45
1171 -142.064 -147.101 -140.481 -2.795 2.825 -5.523
1172 -140.632 -147.213 -140.452 -2.06 1.985 -5.61
1173 -139.045 -147.128 -140.486 -1.167 0.924 -5.552
1174 -137.723 -146.833 -140.482 -0.563 0.043 -5.33
1175 -136.276 -146.266 -140.251 -0.15 -0.896 -4.888
1176 -135.331 -145.959 -140.356 0.035 -1.594 -4.27
1177 -134.405 -145.512 -140.324 0.066 -2.053 -3.395
1178 -133.508 -144.728 -140.275 0.104 -2.233 -2.34
1179 -132.824 -143.654 -140.111 0.164 -2.218 -1.353
1180 -132.596 -142.716 -139.898 0.652 -2.005 -0.326
1181 -132.798 -141.683 -139.482 1.311 -1.733 0.572
1182 -133.329 -140.781 -139.012 2.215 -1.485 1.333
1183 -134.444 -140.006 -138.486 3.327 -1.373 1.924
1184 -136.08 -139.616 -138.172 4.332 -1.427 2.293
1185 -137.794 -139.364 -137.798 5.194 -1.596 2.559
1186 -139.705 -139.273 -137.429 5.75 -1.964 2.608
1187 -141.256 -139.39 -137.215 5.962 -2.382 2.54
1188 -142 -139.521 -136.977 5.928 -2.965 2.261
1189 -141.961 -139.516 -136.736 5.68 -3.458 1.781
1190 -141.131 -139.255 -136.58 5.169 -3.776 1.175
1191 -139.564 -138.819 -136.815 4.581 -3.758 0.593
1192 -137.642 -138.285 -137.406 3.894 -3.286 -0.111
1193 -135.488 -137.656 -138.357 2.996 -2.437 -0.779
1194 -133.663 -137.277 -139.471 2.33 -1.402 -1.42
1195 -131.769 -136.791 -140.655 1.849 -0.174 -2.103
1196 -130.523 -136.623 -141.783 1.628 1.105 -2.792
1197 -129.692 -136.959 -142.606 1.636 2.366 -3.651
1198 -129.344 -137.446 -142.863 1.945 3.402 -4.368
1199 -128.909 -137.7 -142.436 2.385 4.058 -5.034
1200 -128.656 -137.588 -141.591 2.742 4.234 -5.554
1201 -128.198 -137.167 -140.433 2.751 3.848 -5.73
1202 -127.718 -136.521 -139.425 2.433 2.97 -5.576
1203 -127.166 -135.732 -138.888 1.992 1.913 -5.328
1204 -126.876 -135.219 -139.011 1.492 0.607 -5.016
1205 -127.124 -135.464 -139.826 1.103 -0.495 -4.875
1206 -127.538 -136.186 -140.759 0.778 -1.467 -4.836
1207 -128.335 -137.188 -141.539 0.534 -2.125 -4.869
1208 -129.627 -138.432 -142.034 0.445 -2.301 -4.718
1209 -130.734 -139.473 -141.936 0.549 -2.102 -4.379
1210 -131.623 -140.17 -141.134 0.739 -1.445 -3.704
1211 -131.91 -140.571 -139.924 1.051 -0.556 -2.791
1212 -131.826 -140.411 -138.26 1.458 0.34 -1.552
1213 -131.468 -140.26 -136.836 1.936 1.409 -0.231
1214 -131.291 -140.028 -135.604 2.39 2.334 1.034
1215 -131.152 -139.926 -134.643 2.783 3.099 2.235
1216 -131.562 -140.277 -134.37 2.899 3.604 3.357
1217 -132.363 -140.918 -134.643 2.942 3.916 4.279
1218 -133.49 -141.436 -135.253 2.763 3.95 5.161
1219 -134.943 -142.077 -136.315 2.484 3.76 5.9
1220 -136.379 -142.098 -137.449 2.086 3.465 6.554
1221 -137.78 -141.745 -138.789 1.637 3.193 6.997
1222 -138.909 -141.103 -139.95 1.097 2.867 7.3
1223 -139.706 -139.932 -140.734 0.525 2.645 7.354
1224 -140.343 -138.488 -141.2 -0.024 2.454 7.015
1225 -140.86 -137.174 -141.521 -0.447 2.401 6.534
1226 -141.304 -136.005 -141.65 -0.905 2.41 5.695
1227 -141.48 -134.756 -141.485 -1.153 2.33 4.716
1228 -141.846 -134.011 -141.018 -1.234 2.288 3.588
1229 -142.182 -133.743 -140.65 -1.117 2.206 2.411
1230 -142.237 -133.735 -139.952 -0.991 2.161 1.28
1231 -142.209 -134.101 -139.121 -0.9 2.105 0.262
1232 -141.946 -134.715 -138.07 -0.869 2.111 -0.707
1233 -141.621 -135.35 -136.736 -0.975 2.053 -1.531
1234 -141.167 -135.886 -135.146 -1.478 1.875 -2.272
1235 -140.89 -136.384 -133.767 -2.153 1.75 -2.988
1236 -141.055 -136.731 -132.49 -2.929 1.405 -3.809
1237 -141.507 -137.159 -131.906 -3.651 1.043 -4.726
1238 -142.35 -137.546 -131.909 -4.337 0.655 -5.731
1239 -143.314 -138.062 -132.639 -4.701 0.327 -6.742
1240 -144.583 -138.692 -134.108 -4.707 0.211 -7.894
1241 -145.637 -139.326 -135.889 -4.492 0.328 -8.795
1242 -146.435 -140.164 -137.931 -4.139 0.587 -9.634
1243 -146.653 -140.518 -139.619 -3.74 1.051 -10.194
1244 -146.425 -140.618 -141.016 -3.498 1.506 -10.584
1245 -145.384 -140.244 -141.864 -3.356 1.867 -10.598
1246 -144.044 -139.738 -142.163 -3.368 1.943 -10.452
1247 -142.341 -139.023 -142.315 -3.317 1.871 -10.085
1248 -140.419 -138.211 -142.437 -3.172 1.501 -9.543
1249 -138.953 -137.896 -142.989 -2.956 0.924 -8.856
1250 -137.884 -137.9 -143.708 -2.554 0.192 -8.101
1251 -135.867 -136.926 -143.403 -1.997 -0.482 -7.165
1252 -135.331 -137.124 -144.094 -1.495 -1.131 -6.261
1253 -134.699 -137.286 -144.383 -0.895 -1.487 -5.084
1254 -134.725 -138.099 -144.536 -0.231 -1.639 -3.924
1255 -135.037 -139.12 -144.578 0.425 -1.689 -2.69
1256 -135.19 -139.962 -144.177 1.063 -1.606 -1.564
1257 -135.399 -140.535 -143.535 1.698 -1.418 -0.619
1258 -135.679 -140.945 -142.993 2.316 -1.135 0.131
1259 -135.71 -140.972 -142.415 2.642 -0.852 0.616
1260 -135.736 -140.734 -142.111 2.658 -0.669 0.812
1261 -135.73 -140.197 -141.844 2.44 -0.398 0.762
1262 -135.781 -139.544 -141.726 1.906 -0.25 0.613
1263 -135.695 -138.939 -141.668 1.241 -0.073 0.496
1264 -135.795 -138.329 -141.269 0.564 -0.023 0.364
1265 -135.936 -137.942 -140.644 -0.024 0.02 0.465
1266 -136.116 -137.591 -139.676 -0.283 -0.008 0.658
1267 -136.608 -137.604 -138.687 -0.208 -0.113 0.836
1268 -137.159 -137.704 -137.518 0.238 -0.118 1.014
1269 -137.484 -137.605 -136.506 1.023 -0.165 1.097
1270 -137.821 -137.46 -135.71 2.053 -0.151 0.985
1271 -138.08 -137.084 -135.271 3.142 -0.033 0.766
1272 -138.381 -136.447 -135.174 4.16 0.24 0.322
1273 -138.273 -135.369 -135.272 5.057 0.411 -0.113
1274 -138.297 -134.428 -135.779 5.68 0.618 -0.54
1275 -138.214 -133.345 -136.524 5.931 0.799 -1.136
1276 -137.964 -132.411 -137.417 5.971 0.867 -1.639
1277 -137.658 -131.728 -138.292 5.754 0.878 -2.012
1278 -137.402 -131.316 -139.335 5.405 0.784 -2.282
1279 -137.082 -131.113 -140.341 4.985 0.526 -2.516
1280 -136.859 -131.273 -141.351 4.54 0.2 -2.571
1281 -136.742 -131.726 -142.341 4.06 -0.276 -2.542
1282 -136.896 -132.482 -143.089 3.667 -0.759 -2.36
1283 -137.104 -133.628 -143.533 3.374 -1.439 -2.125
1284 -137.277 -135.07 -143.395 3.138 -2.079 -1.718
1285 -137.652 -136.544 -142.721 2.916 -2.543 -1.287
1286 -137.795 -137.908 -141.519 2.821 -2.709 -0.722
1287 -137.647 -138.842 -139.913 2.856 -2.749 -0.089
1288 -137.679 -139.445 -138.228 2.85 -2.52 0.666
1289 -137.398 -139.525 -136.536 2.755 -2.161 1.593
1290 -137.07 -139.297 -134.77 2.475 -1.719 2.598
1291 -136.8 -139.154 -133.462 1.98 -1.26 3.615
1292 -136.396 -138.816 -132.381 1.29 -0.861 4.753
1293 -136.127 -138.771 -131.843 0.613 -0.596 5.803
1294 -135.903 -138.963 -131.812 -0.013 -0.493 6.658
1295 -135.884 -139.38 -132.25 -0.51 -0.588 7.232
1296 -136.084 -140.092 -132.957 -0.699 -0.806 7.603
1297 -136.586 -140.98 -134.014 -0.481 -1.246 7.606
1298 -137.39 -141.875 -134.905 0.167 -1.75 7.264
1299 -138.208 -142.801 -135.435 1.138 -2.288 6.66
1300 -139.102 -143.549 -135.492 2.297 -2.806 5.841
1301 -139.664 -143.934 -135.073 3.272 -3.158 4.828
1302 -140.151 -143.937 -134.35 4.052 -3.298 3.801
1303 -140.051 -143.696 -133.714 4.416 -3.281 2.837
1304 -139.668 -143.013 -133.374 4.316 -3.075 1.994
1305 -138.997 -142.132 -133.501 3.72 -2.902 1.247
1306 -137.788 -141.093 -134.047 2.631 -2.644 0.684
1307 -136.45 -139.989 -134.969 1.322 -2.457 0.282
1308 -134.852 -139.085 -135.995 -0.226 -2.289 -0.123
1309 -133.357 -138.499 -137.803 -1.852 -2.146 -0.486
1310 -131.976 -138.286 -139.846 -3.283 -1.931 -0.731
1311 -130.314 -138.104 -141.487 -4.412 -1.665 -1.064
1312 -128.844 -138.076 -142.978 -5.04 -1.225 -1.418
1313 -127.4 -138.168 -144.122 -5.452 -0.774 -1.895
1314 -126.177 -138.513 -144.538 -5.546 -0.354 -2.473
1315 -125.544 -139.281 -144.122 -5.497 -0.118 -3.208
1316 -125.093 -139.779 -142.966 -5.251 0.001 -3.916
1317 -125.123 -140.305 -141.38 -4.826 -0.134 -4.708
1318 -125.741 -140.966 -139.845 -4.275 -0.412 -5.331
1319 -126.457 -141.634 -138.575 -3.622 -0.822 -5.818
1320 -127.217 -141.89 -137.418 -2.833 -1.315 -6.099
1321 -127.776 -142.41 -136.932 -2.05 -1.811 -6.168
1322 -128.018 -142.854 -136.699 -1.288 -2.333 -5.961
1323 -128.206 -143.707 -136.925 -0.616 -2.793 -5.49
1324 -128.07 -144.238 -137.495 -0.116 -3.1 -4.801
1325 -127.818 -145.032 -138.245 0.244 -3.461 -3.821
1326 -127.516 -145.682 -139.51 0.457 -3.658 -2.814
1327 -127.374 -146.062 -140.68 0.574 -3.627 -1.501
1328 -127.408 -146.3 -141.828 0.596 -3.581 -0.311
1329 -127.622 -146.131 -142.549 0.736 -3.467 0.75
1330 -127.985 -145.548 -142.708 0.787 -3.36 1.898
1331 -128.461 -144.946 -142.28 1.001 -3.111 2.783
1332 -129.457 -144.254 -141.663 1.228 -2.771 3.495
1333 -130.575 -143.42 -140.724 1.364 -2.45 4.104
1334 -131.782 -142.303 -139.568 1.492 -2.116 4.666
1335 -133.613 -141.267 -138.447 1.457 -1.736 5.079
1336 -135.643 -140.139 -137.631 1.465 -1.259 5.526
1337 -137.862 -139.087 -136.832 1.35 -0.633 5.699
1338 -140.305 -138.29 -136.153 1.208 0.023 5.887
1339 -142.381 -137.603 -135.296 1.028 0.672 6.104
1340 -144.34 -137.262 -134.916 0.785 1.298 6.282
1341 -145.596 -136.553 -134.624 0.357 1.929 6.277
1342 -146.334 -136.207 -134.552 0.025 2.56 5.982
1343 -146.281 -135.441 -134.676 -0.165 3.098 5.419
1344 -145.598 -134.578 -135.29 -0.167 3.656 4.643
1345 -144.558 -133.541 -136.058 0.011 4.154 3.528
1346 -143.464 -132.358 -137.146 0.29 4.504 2.316
1347 -143.02 -131.594 -138.383 0.699 4.778 0.985
1348 -142.65 -130.949 -139.212 0.925 4.921 -0.257
1349 -142.803 -130.773 -139.776 0.741 4.827 -1.265
1350 -143.639 -131.184 -139.918 0.071 4.63 -1.966
1351 -144.871 -131.869 -139.605 -0.884 4.318 -2.378
1352 -146.203 -132.982 -139.405 -2.155 3.833 -2.453
1353 -147.397 -134.056 -139.205 -3.497 3.413 -2.333
1354 -147.828 -134.975 -138.912 -4.501 2.882 -1.874
1355 -147.433 -136 -138.638 -4.788 2.494 -1.297
1356 -146.141 -136.808 -138.366 -4.344 2.21 -0.64
1357 -144.337 -137.847 -138.161 -3.02 2.026 0.061
1358 -142.19 -138.933 -137.663 -1.232 1.863 0.497
1359 -140.792 -140.619 -137.621 0.624 1.707 0.647
1360 -139.569 -142.418 -137.536 2.497 1.622 0.685
1361 -138.829 -143.794 -137.174 3.999 1.368 0.54
1362 -138.531 -144.944 -136.941 4.813 1.157 0.393
1363 -138.665 -145.665 -136.912 4.891 0.986 0.239
1364 -139.05 -145.569 -136.844 4.428 0.873 0.012
1365 -139.403 -145.037 -136.789 3.359 0.848 -0.1
1366 -139.854 -144.055 -136.833 2.214 1.062 -0.116
1367 -140.224 -143.075 -136.993 1.15 1.302 0.026
1368 -140.345 -142.088 -137.217 0.496 1.616 0.342
1369 -140.474 -141.402 -137.377 0.191 1.974 0.694
1370 -140.321 -140.816 -137.373 0.228 2.276 1.3
1371 -139.75 -140.528 -136.967 0.591 2.433 1.934
1372 -139.029 -140.937 -136.191 1.083 2.402 2.682
1373 -138.156 -141.287 -134.761 1.64 2.268 3.247
1374 -137.222 -141.888 -133.213 2.303 1.98 3.595
1375 -136.261 -142.735 -131.872 3.018 1.668 3.804
1376 -135.417 -143.442 -130.846 3.642 1.498 3.833
1377 -134.583 -143.95 -130.39 4.241 1.358 3.746
1378 -133.787 -144.523 -130.926 4.828 1.34 3.655
1379 -133.282 -144.849 -132.125 5.491 1.335 3.421
1380 -132.84 -144.916 -133.847 6.062 1.609 3.208
1381 -132.772 -144.895 -135.9 6.53 1.907 2.847
1382 -132.767 -144.52 -137.949 6.9 2.248 2.409
1383 -132.965 -143.823 -139.956 6.943 2.506 2.114
1384 -133.146 -142.686 -141.551 6.677 2.666 1.714
1385 -133.034 -141.252 -142.792 5.883 2.598 1.294
1386 -132.717 -139.883 -143.585 4.636 2.514 0.894
1387 -131.938 -138.198 -144.108 3.051 2.196 0.511
1388 -130.721 -136.88 -144.536 1.431 1.812 0.182
1389 -129.151 -135.886 -144.911 -0.073 1.336 -0.138
1390 -127.51 -135.126 -145.111 -1.451 0.804 -0.492
1391 -125.733 -134.99 -145.292 -2.231 0.292 -0.86
1392 -124.406 -135.331 -145.185 -2.659 -0.171 -1.136
1393 -123.424 -136.29 -144.772 -2.619 -0.499 -1.475
1394 -122.7 -137.375 -144.048 -2.151 -0.71 -1.736
1395 -122.392 -138.63 -143.01 -1.435 -0.733 -2.128
1396 -122.468 -140.199 -141.937 -0.688 -0.52 -2.416
1397 -122.871 -141.705 -141.11 0.14 -0.081 -2.655
1398 -123.518 -142.877 -140.176 0.84 0.456 -2.696
1399 -124.484 -143.717 -139.8 1.338 1.148 -2.59
1400 -125.53 -144.092 -139.576 1.829 1.811 -2.416
1401 -126.618 -144.016 -139.405 1.975 2.463 -2.179
1402 -127.707 -143.399 -139.019 2.085 2.945 -2.006
1403 -128.984 -142.772 -138.824 2.107 3.367 -1.902
1404 -130.032 -141.838 -138.445 1.938 3.638 -1.865
1405 -131.339 -141.163 -138.452 1.453 3.711 -1.737
1406 -132.596 -140.169 -138.544 0.839 3.706 -1.406
1407 -133.839 -139.188 -138.722 -0.063 3.565 -0.877
1408 -135.192 -138.489 -139.073 -1.14 3.423 -0.168
1409 -136.613 -138.148 -139.53 -2.314 3.043 0.509
1410 -137.928 -137.948 -139.513 -3.551 2.493 0.991
1411 -139.223 -137.996 -139.183 -4.61 1.876 1.098
1412 -140.457 -138.121 -138.332 -5.479 1.143 1.065
1413 -141.644 -138.503 -137.217 -6.111 0.341 0.749
1414 -142.678 -138.702 -135.999 -6.309 -0.307 0.502
1415 -143.3 -138.803 -134.831 -6.123 -0.828 0.158
1416 -143.888 -138.706 -133.931 -5.578 -1.231 -0.09
1417 -144.277 -138.48 -133.379 -4.827 -1.439 -0.306
1418 -144.522 -138.1 -133.07 -3.849 -1.491 -0.432
1419 -144.56 -137.512 -132.828 -2.904 -1.329 -0.451
1420 -144.743 -137.203 -132.872 -1.913 -1.186 -0.346
1421 -144.593 -136.776 -132.902 -1.205 -1.016 -0.133
1422 -144.277 -136.265 -132.781 -0.727 -0.797 0.174
1423 -143.895 -135.846 -132.761 -0.387 -0.663 0.665
1424 -143.685 -135.292 -132.875 -0.171 -0.666 1.063
1425 -143.615 -134.98 -133.251 -0.1 -0.637 1.432
1426 -143.536 -134.534 -134.023 -0.023 -0.729 1.699
1427 -143.268 -133.825 -134.881 -0.057 -0.767 1.857
1428 -143.275 -133.442 -135.98 -0.095 -0.711 1.819
1429 -143.125 -132.893 -137.102 -0.212 -0.495 1.65
1430 -142.94 -132.726 -137.982 -0.306 -0.276 1.368
1431 -142.758 -132.828 -138.371 -0.259 0.115 1.073
1432 -142.495 -133.434 -138.345 -0.191 0.554 0.787
1433 -141.994 -134.278 -137.922 0.11 1.007 0.579
1434 -141.332 -135.243 -137.258 0.56 1.401 0.604
1435 -140.455 -136.391 -136.612 0.987 1.612 0.683
1436 -139.365 -137.515 -136.189 1.674 1.684 0.892
1437 -138.26 -138.73 -136.525 2.33 1.498 1.217
1438 -136.818 -139.792 -137.03 2.848 1.176 1.544
1439 -135.307 -140.732 -138.074 3.339 0.893 1.936
1440 -133.936 -141.618 -139.404 3.819 0.614 2.562
1441 -132.919 -142.489 -140.812 4.216 0.431 3.108
1442 -131.924 -143.099 -142.032 4.524 0.463 3.653
1443 -131.271 -143.475 -142.985 4.766 0.544 4.163
1444 -130.902 -143.46 -143.242 4.82 0.723 4.612
1445 -130.989 -143.108 -143.08 4.577 0.851 4.819
1446 -131.267 -142.543 -142.5 4.211 0.879 4.849
1447 -132.011 -141.626 -141.421 3.552 0.815 4.47
1448 -133.234 -141.064 -140.371 2.694 0.529 3.875
1449 -134.496 -140.634 -139.655 1.849 -0.036 3.123
1450 -136.254 -140.709 -139.682 1.034 -0.507 2.316
1451 -138.07 -140.89 -139.981 0.416 -1.158 1.51
1452 -139.499 -141.227 -140.581 0.062 -1.764 0.926
1453 -140.548 -141.482 -140.69 0.039 -2.459 0.535
1454 -140.932 -141.576 -140.315 0.406 -3.157 0.438
1455 -141.091 -141.474 -139.227 1.134 -3.677 0.504
1456 -141.003 -141.06 -137.55 2.072 -4.103 0.861
1457 -141.017 -140.746 -135.801 3.154 -4.423 1.37
1458 -141.329 -140.333 -134.199 4.112 -4.588 1.874
1459 -142.005 -139.984 -133.238 4.851 -4.637 2.394
